client,clientVersion,chainId,mode,trialId,rpc,outDir,normalSubmitted,normalAccepted,normalRejected,normalErrored,normalPendingAfterNormal,normalQueuedAfterNormal,normalPendingAtTxpoolCheck,normalQueuedAtTxpoolCheck,normalMissingAtTxpoolCheck,normalPendingFinal,normalQueuedFinal,normalMissingFromTxpoolFinal,normalReceipts,normalSuccessfulReceipts,normalFailedReceipts,normalGasUsedOnChain,normalCostWei,normalCostEth,normalInclusionRate,normalSuccessfulInclusionRate,evictionRate,attackSubmitted,attackAccepted,attackRejected,attackErrored,attackPendingAtTxpoolCheck,attackQueuedAtTxpoolCheck,attackDroppedAtTxpoolCheck,attackPendingFinal,attackQueuedFinal,attackDroppedFinal,attackReceipts,attackSuccessfulReceipts,attackFailedReceipts,attackSuccessfulReceiptsPerSender,attackSuccessfulSenders,attackGasUsedOnChain,attackCostWei,attackCostEth,attackCostPerSuccessfulSenderWei,attackCostPerEvictedNormalWei,priceUnitWei,setupPrice,normalPrice,attackerPrice,normalGas,attackGas,normalCalldataBytes,attackCalldataPaddingBytes,normalSenders,normalTxsPerSender,attackSenders,attackTxsPerSender,postAttackBlocks,txpoolContentUsed
erigon,erigon/3.5.0/linux-amd64/go1.25.11,13371350,attack,trial01,http://127.0.0.1:32880,/home/wh/ETH/pos-exp/go-ethereum-pos/devtools/mpfuzz_style_exp5_pos/scale_runs/erigon_attack_trial01_20260831_103425,7040,7040,0,0,7040,0,0,0,7040,0,0,7040,0,0,0,0,0,0,0.000000,0.000000,1.000000,16000,15875,0,125,10000,5875,0,10000,5875,0,125,125,0,"{""1"":125}",125,4209125,16836499999983163500,16.8364999999831635,134691999999865308,2391548295452153,571428571428,10,3,7,21000,500000,0,0,55,128,125,128,1,True
